Saku Maenalanen,/players/m/maenasa01.html,RW,34,34,4,4,8,0.7,0,4,4,8,0
Tomas Malec,/players/m/malecto01.html,D,43,46,0,2,2,0.8,0,0,2,2,0
Manny Malhotra,/players/m/malhoma01.html,C,69,991,116,179,295,20.8,0,7,6,13,0
Merlin Malinowski,/players/m/malinme01.html,C,75,282,54,111,165,6.9,0,5,23,28,0
Brad Malone,/players/m/malonbr01.html,C/LW,122,199,13,17,30,0.9,0,9,12,21,0
Greg Malone,/players/m/malongr01.html,C,176,704,191,310,501,31.5,0,45,83,128,0
Don Maloney,/players/m/malondo01.html,LW,21,765,214,350,564,36.6,0,3,11,14,0
Bryan Marchment,/players/m/marchbr02.html,D,42,926,40,142,182,47.4,0,3,7,10,0
Danny Markov,/players/m/markoda01.html,D,44,538,29,118,147,31.9,0,4,10,14,0
Paul Marshall,/players/m/marshpa01.html,LW,13,95,15,18,33,0.7,0,1,2,3,0
Tom Martin,/players/m/martito02.html,LW,64,92,12,11,23,0.6,0,9,10,19,0
Jordan Martinook,/players/m/martijo01.html,LW,82,329,41,49,90,4.6,0,15,10,25,0
Steve Martins,/players/m/martist02.html,C,28,267,21,25,46,0.4,0,1,4,5,0
Jon Matsumoto,/players/m/matsujo01.html,C,13,14,2,0,2,0.1,0,2,0,2,0
Jason McBain,/players/m/mcbaija01.html,D,9,9,0,0,0,-0.1,0,0,0,0,0
Sandy McCarthy,/players/m/mccarsa01.html,RW,13,736,72,76,148,4.3,0,0,0,0,0
Rob McClanahan,/players/m/mcclaro01.html,C,17,224,38,63,101,3.7,0,0,3,3,0
Brad McCrimmon,/players/m/mccribr01.html,D,156,1222,81,322,403,93.5,0,4,12,16,0
Gerry McDonald,/players/m/mcdonge01.html,D,8,8,0,0,0,0.0,0,0,0,0,0
Mike McDougal,/players/m/mcdoumi01.html,RW,58,61,8,10,18,-0.4,0,8,10,18,0
Mike McEwen,/players/m/mcewemi01.html,D,67,716,108,296,404,58.7,0,11,13,24,0
Bob McGill,/players/m/mcgilbo01.html,D,30,706,17,55,72,21.0,0,0,3,3,0
Jack McIlhargey,/players/m/mcilhja01.html,D,98,393,11,36,47,13.8,0,2,11,13,0
Greg McKegg,/players/m/mckeggr01.html,C,41,132,13,11,24,1.5,0,6,5,11,0
Roland McKeown,/players/m/mckeoro01.html,D,10,10,0,3,3,0.7,0,0,3,3,0
Rick Meagher,/players/m/meaghri01.html,C,96,691,144,165,309,14.8,0,31,29,60,0
Josef Melichar,/players/m/melicjo01.html,D,15,349,7,42,49,8.6,0,0,4,4,0
Glenn Merkosky,/players/m/merkogl01.html,C,7,66,5,12,17,-0.5,0,0,0,0,0
Mike Millar,/players/m/millami01.html,RW,38,78,18,18,36,2.0,0,9,9,18,0
Joey Mormina,/players/m/mormijo01.html,D,1,1,0,0,0,0.0,0,0,0,0,0
Ryan Murphy,/players/m/murphry01.html,D,151,175,8,35,43,7.2,0,6,31,37,0
Chris Murray,/players/m/murrach01.html,RW,15,242,16,18,34,-0.5,0,1,2,3,0
Marty Murray,/players/m/murrama01.html,C,66,261,31,42,73,6.0,0,5,7,12,0
Dana Murzyn,/players/m/murzyda01.html,D,185,838,52,152,204,49.6,0,13,48,61,0
Don Nachbaur,/players/n/nachbdo01.html,C,154,223,23,46,69,0.2,0,21,38,59,0
Jakub Nakladal,/players/n/naklaja01.html,D,3,30,2,3,5,0.3,0,0,0,0,0
Martin Necas,/players/n/necasma01.html,C,8,8,1,1,2,0.2,0,1,1,2,0
Andrej Nestrasil,/players/n/nestran01.html,RW,115,128,17,31,48,4.9,0,17,29,46,0
John Newberry,/players/n/newbejo01.html,C,3,22,0,4,4,-0.3,0,0,0,0,0
Barry Nieckar,/players/n/nieckba01.html,LW,2,8,0,0,0,-0.3,0,0,0,0,0
Nino Niederreiter,/players/n/niedeni01.html,RW,36,534,126,135,261,30.0,0,14,16,30,0
