Max Veronneau,/players/v/veronma01.html,RW,12,12,2,2,4,0.2,0
Dennis Vial,/players/v/vialde01.html,D/LW,176,242,4,15,19,5.5,0
Phil Von Stefenelli,/players/v/vonstph01.html,D,6,33,0,5,5,1.3,0
Colin White,/players/w/whiteco02.html,C,94,94,16,31,47,3.0,0
Roman Wick,/players/w/wickro01.html,RW,7,7,0,0,0,-0.3,0
Chris Wideman,/players/w/widemch01.html,D,175,181,16,29,45,8.9,0
Tommy Wingels,/players/w/wingeto01.html,C,36,448,62,81,143,11.0,0
Christian Wolanin,/players/w/wolanch01.html,D,40,40,5,10,15,2.5,0
Juha Ylonen,/players/y/yloneju01.html,C,15,341,26,76,102,4.7,0
Rob Zamuner,/players/z/zamunro01.html,LW,136,798,139,172,311,23.3,0
Jason Zent,/players/z/zentja01.html,LW,25,27,3,3,6,0.4,0
Sergei Zholtok,/players/z/zholtse01.html,C,135,588,111,147,258,24.3,0
Ilya Zubov,/players/z/zubovil01.html,C,11,11,0,2,2,0.0,0
